VELO-X,VELO-Y,VELO-Z,DFT321
-0.44,-0.02,1.19,21.03639465
-0.44,-0.02,1.19,-21.69119868
-0.4,-0.04,1.23,25.59835542
-0.4,-0.04,1.23,35.37734586
-0.4,-0.04,1.23,-51.41379873
-0.33,-0.03,1.26,30.04018142
-0.33,-0.03,1.26,49.19391121
-0.33,-0.03,1.26,33.80476446
-0.33,-0.03,1.26,-103.206867
-0.33,-0.03,1.26,-16.07185117
-0.33,-0.03,1.26,22.1127972
-0.28,-0.02,1.27,26.53217104
-0.28,-0.02,1.27,-58.21806421
-0.28,-0.02,1.27,39.30571969
-0.28,-0.02,1.27,69.12433508
-0.28,-0.02,1.27,26.74529117
-0.28,-0.02,1.27,169.9333546
-0.28,-0.02,1.27,-32.06951512
-0.28,-0.02,1.27,18.17527166
-0.28,-0.02,1.27,50.59914426
-0.25,-0.01,1.28,21.89243477
-0.25,-0.01,1.28,37.99495098
-0.18,-0.01,1.3,-34.73705082
-0.18,-0.01,1.3,47.95272047
-0.18,-0.01,1.3,-26.06455639
-0.18,-0.01,1.3,39.8310143
-0.18,-0.01,1.3,57.68837925
-0.18,-0.01,1.3,24.12248951
-0.18,-0.01,1.3,32.67613961
-0.18,-0.01,1.3,-126.6071396
-0.14,-0.02,1.29,-38.40195568
-0.08,-0.01,1.3,38.82577108
-0.08,-0.01,1.3,-67.99423064
-0.08,-0.01,1.3,40.60179676
-0.08,-0.01,1.3,-39.69776316
-0.08,-0.01,1.3,10.99027752
-0.08,-0.01,1.3,-59.35059309
-0.08,-0.01,1.3,-37.48077107
-0.08,-0.01,1.3,-28.62881066
0,-0.01,1.28,34.85227539
0,-0.01,1.28,45.80440808
0,-0.01,1.28,-15.72079515
0,-0.01,1.28,18.22828023
0,-0.01,1.28,-105.8121364
0,-0.01,1.28,-11.53237183
0,-0.01,1.28,25.31590409
0,-0.01,1.28,20.54297447
0,-0.01,1.28,-61.89503453
0.06,-0.01,1.28,-17.32707996
0.06,-0.01,1.28,26.60399594
0.06,-0.01,1.28,38.47408089
0.06,-0.01,1.28,-29.2449688
0.06,-0.01,1.28,-30.62520041
0.06,-0.01,1.28,-28.30146463
0.13,-0.02,1.27,52.17854827
0.13,-0.02,1.27,6.226475729
0.13,-0.02,1.27,20.82211565
0.13,-0.02,1.27,-22.26321855
0.13,-0.02,1.27,59.66324664
0.13,-0.02,1.27,28.3919795
0.13,-0.02,1.27,43.63970211
0.13,-0.02,1.27,36.44252049
0.13,-0.02,1.26,22.04380412
0.2,-0.01,1.24,13.45215596
0.2,-0.01,1.24,36.54865935
0.2,-0.01,1.24,16.15576987
0.2,-0.01,1.24,22.47258107
0.2,-0.01,1.24,-16.74840291
0.2,-0.01,1.24,45.96719156
0.2,-0.01,1.24,31.94072948
0.25,-0.02,1.21,-37.1847025
0.25,-0.02,1.21,14.47366574
0.25,-0.02,1.21,55.08917861
0.25,-0.02,1.21,30.29112246
0.25,-0.02,1.21,32.17578903
0.26,-0.01,1.19,-22.39151178
0.26,-0.01,1.19,74.19701679
0.26,-0.01,1.19,24.20278083
0.31,-0.01,1.18,14.40158325
0.31,-0.01,1.18,-38.19424826
0.31,-0.01,1.18,27.70344022
0.31,-0.01,1.18,11.05371431
0.31,-0.01,1.18,-19.01466276
0.31,-0.01,1.18,26.9967887
0.31,-0.01,1.18,47.43992201
0.31,-0.01,1.18,17.40807284
0.31,-0.01,1.18,36.62166162
0.37,-0.01,1.15,20.7206998
0.37,-0.01,1.15,-33.71602735
0.37,-0.01,1.15,19.53084996
0.37,-0.01,1.15,-47.48543461
0.37,-0.01,1.15,32.29997059
0.39,-0.01,1.13,-32.76327365
0.39,-0.01,1.13,45.63492303
0.39,-0.01,1.13,-33.90062241
0.39,-0.01,1.13,47.53383006
0.42,-0.01,1.11,-30.77746578
0.42,-0.01,1.11,77.99823908
0.42,-0.01,1.11,-15.09279961
0.46,-0.02,1.08,-19.72981754
0.46,-0.02,1.08,-26.31669812
0.46,-0.02,1.08,-19.59229696
0.46,-0.02,1.08,-84.7937197
0.46,-0.02,1.08,55.80160302
0.46,-0.02,1.08,-41.00576179
0.46,-0.02,1.08,-29.07941024
0.46,-0.02,1.08,15.8957227
0.46,0,1.07,-13.68091371
0.46,0,1.07,24.10776016
0.46,0,1.07,10.26006335
0.46,0,1.07,46.5678097
0.46,0,1.07,-43.62183971
0.51,-0.02,1.03,28.70999303
0.51,-0.02,1.03,14.5632208
0.56,-0.04,0.98,41.15635917
0.56,-0.04,0.98,-18.64787655
0.56,-0.04,0.98,30.50790389
0.56,-0.04,0.98,-15.83011687
0.56,-0.04,0.98,25.01911469
0.56,-0.04,0.98,-59.46376796
0.56,-0.04,0.98,112.7408945
0.56,-0.04,0.98,37.07551348
0.56,-0.04,0.98,-25.53306288
0.56,-0.04,0.98,57.13881868
0.56,-0.04,0.98,16.00985322
0.56,-0.04,0.98,-31.6754337
0.56,-0.04,0.98,21.80996561
0.56,-0.04,0.98,28.90438202
0.56,-0.04,0.98,15.94266289
0.56,-0.04,0.98,15.69373442
0.6,0,0.9,64.32718243
0.6,0,0.9,-26.37066552
0.6,0,0.9,21.30203277
0.6,0,0.9,35.15370535
0.6,0,0.9,14.8687222
0.6,0,0.9,12.27734499
0.6,0.01,0.86,15.56612669
0.6,0.01,0.86,15.95381146
0.6,0.01,0.86,-17.96169814
0.59,0.01,0.86,-24.61627307
0.62,0,0.82,13.389705
0.62,0,0.82,-31.22268566
0.62,0,0.82,32.86438041
0.62,0,0.82,24.32284728
0.62,0,0.82,-21.34532736
0.62,0,0.82,29.65682552
0.62,0,0.82,38.49982467
0.62,0,0.82,28.48295982
0,0,0,-23.31819461
0,0,0,67.30833158
0,0,0,44.12518782
0,0,0,78.11418181
0,0,0,-31.21277463
0.64,-0.01,0.75,-19.13657754
0.64,-0.01,0.75,39.07235468
0.64,-0.01,0.75,-24.2458182
0.64,-0.01,0.75,-42.11945631
0.66,0.01,0.72,-23.80859299
0.66,0.01,0.72,29.66313874
0.66,0.01,0.72,-17.8550077
0.67,0,0.69,18.86260586
0.67,0,0.69,25.00693104
0.67,0,0.69,50.08432988
0.67,0,0.69,32.42845356
0.67,0,0.69,80.19897942
0.67,0,0.66,-19.65194647
0.67,0,0.66,55.7030439
0.67,0,0.66,-20.10687942
0.67,0,0.66,8.213823714
0,0,0,75.20333304
0,0,0,22.47070315
0,0,0,-24.51199298
0,0,0,-16.67033593
0.68,-0.01,0.61,17.96670532
0.68,-0.01,0.61,17.7239499
0.68,-0.01,0.61,53.5932701
0.68,-0.01,0.61,-37.49151371
0.68,-0.01,0.61,-13.5947968
0.68,-0.01,0.61,-24.96245981
0.68,0,0.59,45.85515238
0.68,0,0.59,42.44748991
0.68,0,0.59,25.9894998
0.68,0,0.59,11.66098195
0.68,0,0.59,17.19418797
0.68,-0.01,0.52,13.25226773
0.68,-0.01,0.52,-15.00934043
0.68,-0.01,0.52,18.51666547
0.68,-0.01,0.52,-23.64608424
0.68,-0.01,0.52,-37.57367962
0.68,-0.01,0.52,-40.07797774
0.68,-0.02,0.49,24.76825387
0.68,-0.02,0.49,34.40323241
0.68,-0.02,0.49,20.35717564
0.68,-0.02,0.49,18.40163851
0.68,-0.02,0.49,-34.34977001
0.68,-0.02,0.49,20.00616905
0.68,-0.02,0.49,-21.66040858
0.68,-0.02,0.49,-37.55510485
0.68,-0.01,0.46,18.74566883
0.68,-0.01,0.46,21.67248486
0.68,-0.01,0.46,101.3008559
0.67,-0.03,0.4,9.054645217
0.67,-0.03,0.4,29.79304113
0.67,-0.03,0.4,17.3904514
0.67,-0.03,0.4,18.95149071
0.67,-0.03,0.4,10.29864554
0.67,-0.03,0.4,16.18568503
0.67,-0.03,0.4,-18.00041388
0.67,-0.03,0.4,102.579555
0.67,-0.03,0.4,-30.2691427
0.67,-0.03,0.4,34.26189283
0.67,-0.03,0.4,30.26444283
0.67,-0.03,0.4,-15.30360088
0.67,-0.03,0.4,-24.86225452
0.67,-0.03,0.4,28.79911804
0.67,-0.03,0.4,14.58616811
0.67,-0.03,0.4,-33.03353448
0.67,-0.03,0.4,-52.0396445
0.67,-0.03,0.4,29.80522941
0.63,-0.03,0.34,13.91560994
0.61,-0.02,0.33,31.758232
0.61,-0.02,0.33,-51.48850357
0.61,-0.02,0.33,62.01035156
0.61,-0.02,0.33,-21.2646091
0.61,-0.02,0.33,62.64295172
0.58,-0.02,0.31,-5.549567551
0.58,-0.02,0.31,26.70474677
0.58,-0.02,0.31,69.23617624
0.58,-0.02,0.31,19.42198754
0.58,-0.02,0.31,22.17373897
0.58,-0.02,0.31,11.33631774
0.58,-0.02,0.31,44.40629685
0.58,-0.02,0.31,36.45139366
0.58,-0.02,0.31,-20.77504753
0.58,-0.02,0.31,-24.22300147
0.55,-0.03,0.28,14.68539751
0.55,-0.03,0.28,-38.26251168
0.55,-0.03,0.28,-12.02531912
0.52,-0.02,0.26,-10.072939
0.52,-0.02,0.26,6.152316637
0.52,-0.02,0.26,108.3023679
0.52,-0.02,0.26,19.72981754
0.52,-0.02,0.26,-14.08973385
0.52,-0.02,0.26,16.37292277
0.52,-0.02,0.26,21.52426073
0.52,-0.02,0.26,-44.17065768
0.52,-0.02,0.26,7.157639276
0.52,-0.02,0.26,-18.2902679
0.52,-0.02,0.26,21.16094988
0.52,-0.02,0.26,26.13403528
0.46,-0.01,0.23,-15.37989272
0.46,-0.01,0.23,55.90868001
0.46,-0.01,0.23,8.793707978
0.46,-0.01,0.23,-12.63807739
0.46,-0.01,0.23,16.40684613
0.41,0,0.21,47.62159594
0.41,0,0.21,-8.712427905
0.41,0,0.21,12.64049841
0.41,0,0.21,-22.13946025
0.41,0,0.21,17.55536955
0.38,-0.01,0.19,33.80214638
0.38,-0.01,0.19,19.45312571
0.38,-0.01,0.19,-18.41624826
0.35,-0.01,0.17,-37.04122163
0.35,-0.01,0.17,6.254326503
0.35,-0.01,0.17,24.54195999
0.35,-0.01,0.17,-9.834688607
0.35,-0.01,0.17,-18.43068094
0.35,-0.01,0.17,42.39831718
0.35,-0.01,0.17,-6.275037848
0.35,-0.01,0.17,-7.170920443
0.31,-0.01,0.15,-16.63406144
0.31,-0.01,0.15,31.94849918
0.27,-0.01,0.13,6.739406502
0.27,-0.01,0.13,8.239302155
0.27,-0.01,0.13,9.090467535
0.27,-0.01,0.13,49.94735829
0.27,-0.01,0.13,-7.772618606
0.27,-0.01,0.13,9.410605719
0.27,-0.01,0.13,10.33183914
0.27,-0.01,0.13,17.8732146
0.18,0.01,0.1,9.578872585
0.18,0.01,0.1,9.698303975
0.18,0.01,0.1,14.02573706
0.18,0.01,0.1,12.62608807
0.18,0.01,0.1,12.6148365
0.18,0.01,0.1,12.93877892
0.18,0.01,0.1,9.663881208
0.18,0.01,0.1,9.227312718
0.18,0.01,0.1,14.05106758
0.13,0.02,0.08,13.91121131
0.13,0.02,0.08,10.76673581
0.13,0.02,0.08,9.453301011
0.13,0.02,0.08,13.09192881
0.13,0.02,0.08,10.97194149
0.13,0.02,0.08,11.78333145
0.1,0.02,0.07,11.05529285
0.1,0.02,0.07,12.39255018
0.1,0.02,0.07,10.64230238
0.1,0.02,0.07,11.91154482
0.1,0.02,0.07,11.51800764
0.1,0.02,0.07,10.64230238
0.1,0.02,0.07,10.76673581
0.1,0.02,0.07,11.78333145
0.1,0.02,0.07,11.44329935
0.01,0.02,0.03,10.45517097
0.01,0.02,0.03,11.44329935
0.01,0.02,0.03,11.13213816
0.01,0.02,0.03,11.49321974
0.01,0.02,0.03,11.87165953
0.01,0.02,0.03,12.36803137
0.01,0.02,0.03,12.4847547
-0.04,0.01,0,10.63856193
-0.04,0.01,0,10.4398228
-0.04,0.01,0,10.14181443
-0.04,0.01,0,10.61999529
-0.04,0.01,0,13.11915394
-0.07,0.01,-0.01,9.663881208
-0.07,0.01,-0.01,11.78681043
-0.07,0.01,-0.01,11.06102165
-0.07,0.01,-0.01,9.007785521
-0.07,0.01,-0.01,11.85582135
-0.07,0.01,-0.01,12.03907804
-0.07,0.01,-0.01,10.92890662
-0.13,0.02,-0.04,9.440439608
-0.13,0.02,-0.04,9.755275496
-0.13,0.02,-0.04,12.01238528
-0.13,0.02,-0.04,12.84680894
-0.13,0.02,-0.04,9.815441916
-0.13,0.02,-0.04,14.93512973
-0.16,0.02,-0.06,8.906323596
-0.16,0.02,-0.06,11.47123359
-0.19,0.02,-0.07,9.051265105
-0.19,0.02,-0.07,15.37237132
-0.19,0.02,-0.07,14.19814424
-0.19,0.02,-0.07,-8.510381895
-0.19,0.02,-0.07,53.21254363
-0.19,0.02,-0.07,-13.01101841
-0.22,0.02,-0.09,10.93872936
-0.22,0.02,-0.09,11.34848448
-0.22,0.02,-0.09,9.951854099
-0.27,0.02,-0.12,19.05472382
-0.27,0.02,-0.12,15.54056949
-0.27,0.02,-0.12,-25.20412863
-0.27,0.02,-0.12,-16.29632167
-0.27,0.02,-0.12,10.65747156
-0.27,0.02,-0.12,68.57429475
-0.27,0.02,-0.12,-13.8974566
-0.27,0.02,-0.12,21.75002989
-0.27,0.02,-0.12,-21.68827794
-0.29,0.02,-0.13,46.91585446
-0.29,0.02,-0.13,45.59510829
-0.29,0.02,-0.13,13.26036953
-0.29,0.02,-0.13,32.80908411
-0.29,0.02,-0.13,26.38872676
-0.32,0.02,-0.15,-14.63791652
-0.32,0.02,-0.15,-24.56490383
-0.35,0.01,-0.18,22.11372425
-0.35,0.01,-0.18,-17.75990991
-0.35,0.01,-0.18,-16.88862635
-0.35,0.01,-0.18,-18.73552775
-0.35,0.01,-0.18,21.73709732
-0.35,0.01,-0.18,-15.97780961
-0.35,0.01,-0.18,7.072743456
-0.35,0.01,-0.18,-27.34802004
-0.42,0.01,-0.25,20.51040224
-0.42,0.01,-0.25,-19.23243874
-0.42,0.01,-0.25,7.825311495
-0.42,0.01,-0.25,-38.31825283
-0.42,0.01,-0.25,18.45750796
-0.42,0.01,-0.25,-32.1390479
-0.42,0.01,-0.25,-11.64643293
-0.42,0.01,-0.25,-22.82726002
-0.42,0.01,-0.25,52.20463868
-0.42,0.01,-0.25,-18.78736011
-0.42,0.01,-0.25,12.57839815
-0.42,0.01,-0.25,23.48548914
-0.45,0,-0.28,8.604992737
-0.45,0,-0.28,18.01648689
-0.45,0,-0.28,28.07053437
-0.45,0,-0.28,33.32675352
-0.45,0,-0.28,-18.55427444
-0.45,0,-0.28,-22.92676384
-0.45,0,-0.28,69.9779108
-0.45,0,-0.28,17.4351226
-0.45,0,-0.28,-4.162787528
-0.45,0,-0.28,-13.46013744
-0.47,0.01,-0.3,9.839573161
-0.47,0.01,-0.3,11.27202732
-0.47,0.01,-0.3,-16.15254779
-0.47,0.01,-0.3,24.13404442
-0.49,0.01,-0.32,-47.7856694
-0.49,0.01,-0.32,-29.91951537
-0.49,0.01,-0.32,-26.23768664
-0.51,0.02,-0.34,34.11380512
-0.51,0.02,-0.34,15.65584236
-0.51,0.02,-0.34,-20.37057928
-0.51,0.02,-0.34,9.585927185
-0.51,0.02,-0.34,53.48224939
-0.51,0.02,-0.34,7.814710487
-0.51,0.02,-0.34,45.49432272
-0.51,0.02,-0.34,6.709463466
-0.51,0.02,-0.34,37.34306495
-0.53,0.02,-0.36,38.79238843
-0.53,0.02,-0.36,-30.75350549
-0.53,0.02,-0.36,-10.58567901
-0.53,0.02,-0.36,-47.57429978
-0.55,0.01,-0.39,-16.74871338
-0.56,0,-0.43,-14.0415455
-0.56,0,-0.43,-10.48582853
-0.56,0,-0.43,-11.74475628
-0.56,0,-0.43,22.99563654
-0.56,0,-0.43,27.63317752
-0.56,0,-0.43,10.95497147
-0.56,0,-0.43,-49.50258175
-0.56,0,-0.43,-29.26337985
-0.56,0,-0.43,17.06661068
-0.56,0,-0.43,15.9314312
-0.57,0,-0.45,-24.92073434
-0.59,0.01,-0.46,82.25783002
-0.59,0.01,-0.46,-16.71057749
-0.59,0.01,-0.46,68.88307339
-0.59,0.01,-0.46,-30.99880159
-0.59,0.01,-0.46,22.6856254
-0.59,0.01,-0.46,-20.05566504
-0.59,0.01,-0.46,57.3369183
-0.59,0.01,-0.46,-26.05287124
-0.59,0.01,-0.46,-28.92301851
-0.59,0.01,-0.46,-32.95586291
-0.59,0.01,-0.46,19.3348054
-0.59,0.01,-0.46,28.2904118
-0.59,0.01,-0.46,47.962158
-0.59,0.01,-0.46,-9.440439608
-0.63,0.02,-0.5,-20.50682082
-0.63,0.02,-0.5,21.33430102
-0.63,0.02,-0.5,20.81436763
-0.63,0.02,-0.5,46.0883814
-0.63,0.02,-0.5,28.15299096
-0.63,0.02,-0.5,30.8671654
-0.63,0.02,-0.53,-51.0473682
-0.63,0.02,-0.53,30.38059414
-0.63,0,-0.57,-23.555649
-0.63,0,-0.57,34.663488
-0.63,0,-0.57,12.85968895
-0.63,0,-0.57,27.39688668
-0.63,0,-0.57,12.00871767
-0.63,0,-0.57,-43.75582018
-0.63,0,-0.57,-26.23221874
-0.63,0,-0.57,-15.39317706
-0.63,0,-0.57,15.36466401
-0.64,0.03,-0.59,57.88365745
-0.64,0.03,-0.59,-21.45822453
-0.64,0.03,-0.59,26.05023033
-0.64,0.03,-0.59,-9.915936668
-0.64,0.03,-0.59,-14.23336222
-0.64,0.03,-0.59,-29.43700053
-0.64,0.03,-0.59,-20.97653928
-0.64,0.03,-0.59,30.39475284
-0.64,0.03,-0.59,19.67976626
-0.64,0.03,-0.59,-17.59131035
-0.64,0.03,-0.59,-19.67440215
-0.64,0.03,-0.59,25.71072539
-0.64,0.03,-0.59,24.13268738
-0.64,0.03,-0.59,14.84520124
-0.64,0.03,-0.59,-22.98123365
-0.62,0.02,-0.65,-20.2871585
-0.62,0.02,-0.65,-24.88733614
-0.62,0.02,-0.65,-47.87480548
-0.62,0.02,-0.65,7.842537855
-0.62,0.02,-0.65,64.74997143
-0.62,0,-0.68,11.53139194
-0.62,0,-0.68,26.49774519
-0.62,0,-0.68,13.54945755
-0.62,0,-0.68,21.2369042
-0.62,0,-0.68,-36.30425595
-0.62,0.01,-0.71,10.30292192
-0.62,0.01,-0.71,-15.3190894
-0.62,0.01,-0.71,6.776761764
-0.62,0.01,-0.71,34.16329317
-0.62,0.01,-0.71,12.67651766
-0.61,0.02,-0.73,43.00915368
-0.61,0.02,-0.73,40.50213945
-0.61,0.02,-0.73,-25.94813866
-0.61,0.02,-0.73,66.73452929
-0.61,0.02,-0.73,-73.13010324
-0.6,0.01,-0.75,-21.90811265
-0.6,0.01,-0.75,-28.80462116
-0.6,0.01,-0.75,-22.29941927
-0.6,0.01,-0.75,-17.01728827
-0.6,0.01,-0.75,159.4268403
-0.6,0.01,-0.75,-37.01016347
-0.6,0.01,-0.75,9.084739952
-0.6,0.01,-0.75,23.20498653
-0.6,0.01,-0.75,26.69627877
-0.6,0.01,-0.75,-36.69555968
-0.59,0.03,-0.77,9.447470561
-0.59,0.03,-0.77,35.7108863
-0.59,0.03,-0.77,57.77451687
-0.59,0.03,-0.77,20.3983063
-0.59,0.03,-0.77,29.93807108
-0.56,0.02,-0.82,12.75112936
-0.56,0.02,-0.82,33.64990788
-0.56,0.01,-0.86,-17.32884589
-0.56,0.01,-0.86,16.69932933
-0.56,0.01,-0.86,41.91848995
-0.56,0.01,-0.86,12.27652231
-0.56,0.01,-0.86,15.25288825
-0.56,0.01,-0.86,16.57503243
-0.56,0.01,-0.86,-18.44891867
-0.56,0.01,-0.86,46.63122988
-0.56,0.01,-0.86,15.68546461
-0.51,0.01,-0.87,122.5966411
-0.51,0.01,-0.87,-28.61315956
-0.51,0.01,-0.87,-21.00589917
-0.51,0.01,-0.87,-25.62049765
-0.51,0.01,-0.89,-25.68589886
-0.51,0.01,-0.89,21.47118301
-0.51,0.01,-0.89,14.97265841
-0.51,0.01,-0.89,10.48573793
-0.51,0.01,-0.89,-26.19135735
-0.5,0.01,-0.92,18.38603274
-0.5,0.01,-0.92,17.80233131
-0.5,0.01,-0.92,-24.57543896
-0.5,0.01,-0.92,39.21659598
-0.5,0.01,-0.92,-43.53653868
-0.5,0.01,-0.92,55.55013321
-0.5,0.01,-0.92,-14.75478566
-0.5,0.01,-0.92,43.41165857
-0.5,0.01,-0.92,-132.1709563
-0.5,0.01,-0.92,-24.4083961
-0.43,0.01,-0.94,-44.86317086
-0.45,0.06,-0.92,19.73205007
-0.45,0.06,-0.92,-16.30409458
-0.45,0.06,-0.92,11.07349087
-0.45,0.06,-0.92,12.94052936
-0.45,0.06,-0.92,9.18043572
-0.45,0.06,-0.92,9.783935813
-0.45,0.06,-0.92,9.950623096
-0.45,0.06,-0.92,74.29223984
-0.41,0.04,-0.95,39.90917689
-0.41,0.04,-0.95,28.65207148
-0.41,0.04,-0.95,9.641851482
-0.41,0.04,-0.95,-16.01271994
-0.41,0.04,-0.95,12.50618247
-0.41,0.04,-0.95,-16.18663029
-0.41,0.04,-0.95,80.87203905
-0.41,0.04,-0.95,-21.37910428
-0.41,0.04,-0.95,-17.23255059
-0.41,0.04,-0.95,-29.67502148
-0.41,0.04,-0.95,18.42051845
-0.41,0.04,-0.95,13.64830759
-0.41,0.04,-0.95,33.89745418
-0.32,0,-1,16.54082525
-0.32,0,-1,-23.55405061
-0.32,0,-1,-36.39561924
-0.32,0,-1,-34.10714881
-0.32,0,-1,14.10336485
-0.29,0,-1,13.27907376
-0.29,0,-1,21.09210516
-0.29,0,-1,24.97802234
-0.29,0,-1,41.68174301
-0.27,0,-1.02,-13.08138372
-0.27,0,-1.02,31.34434718
-0.27,0,-1.02,32.04547082
-0.27,0,-1.02,-20.41403684
-0.27,0,-1.02,-22.75733948
-0.27,0,-1.02,45.26602368
-0.27,0,-1.02,12.19699963
-0.24,0.01,-1.01,29.97731476
-0.24,0.01,-1.01,66.16663056
-0.24,0.01,-1.01,43.43437118
-0.24,0.01,-1.01,21.32480481
-0.24,0.01,-1.01,36.41572463
-0.22,0.02,-1.01,54.34241897
-0.19,0.02,-1.03,31.42637427
-0.19,0.02,-1.03,34.19197128
-0.19,0.02,-1.03,-26.24173394
-0.19,0.02,-1.03,-12.24434972
-0.19,0.02,-1.03,19.06029643
-0.19,0.02,-1.03,20.06143066
-0.19,0.02,-1.03,15.84793046
-0.19,0.02,-1.03,-17.30695236
-0.19,0.02,-1.03,49.68448651
-0.16,0.01,-1.03,-41.23020495
-0.13,0.01,-1.02,-32.34814523
-0.13,0.01,-1.02,-28.26525252
-0.13,0.01,-1.02,17.50761549
-0.13,0.01,-1.02,20.03695087
-0.13,0.01,-1.02,-26.08997125
-0.13,0.01,-1.02,-33.64643518
-0.13,0.01,-1.02,-23.69553122
-0.13,0.01,-1.02,29.64654786
-0.13,0.01,-1.02,17.6593488
-0.13,0.01,-1.02,18.38012514
-0.11,0.01,-1.02,-31.35232368
-0.11,0.01,-1.02,45.29868983
-0.11,0.01,-1.02,18.35586827
-0.11,0.01,-1.02,41.35240138
-0.11,0.01,-1.02,9.189896626
-0.07,0.01,-1.02,175.8902146
-0.07,0.01,-1.02,1.956859729
0.01,0.01,-0.98,-27.28439297
0.01,0.01,-0.98,98.90106673
0.01,0.01,-0.98,-31.32860833
0.01,0.01,-0.98,17.88315968
0.01,0.01,-0.98,-22.63311954
0.01,0.01,-0.98,15.91686527
0.01,0.01,-0.98,-34.30662618
0.01,0.01,-0.98,25.55941705
0.01,0.01,-0.98,-22.77525631
0.01,0.01,-0.98,45.67366309
0.01,0.01,-0.98,32.37965102
0.01,0.01,-0.98,-23.24126072
0.01,0.01,-0.98,14.26838113
0.01,0.01,-0.98,45.65299114
0.01,0.01,-0.98,13.52522458
0,0,0,14.59925341
0,0,0,-24.8937683
0,0,0,-35.76774664
0,0,0,25.35229773
0.01,0.01,-0.98,10.97361381
0.01,0.01,-0.98,32.8192474
0.01,0.01,-0.98,-26.08808349
0.01,0.01,-0.98,41.24506031
0.06,0.01,-0.96,7.05363736
0.06,0.01,-0.96,44.96424913
0.06,0.01,-0.96,25.95565064
0.06,0.01,-0.96,91.01382642
0.06,0.01,-0.96,11.9394891
0.06,0.01,-0.96,33.23209894
0.06,0.01,-0.96,17.95885297
0.06,0.02,-0.95,20.84925418
0.06,0.02,-0.95,17.90870459
0.06,0.02,-0.95,40.15842377
0.06,0.02,-0.95,-22.44092913
0.1,0.02,-0.94,42.76322486
0.1,0.02,-0.94,31.06912455
0.1,0.02,-0.94,-14.47430136
0.1,0.02,-0.94,15.22511741
0.1,0.02,-0.94,-28.95836667
0.12,0.01,-0.93,60.73945423
0.12,0.01,-0.93,24.40059835
0.12,0.01,-0.93,35.1603029
0.12,0.01,-0.93,41.02554083
0.12,0.01,-0.93,-37.49543972
0.14,0.02,-0.91,66.94023977
0.14,0.02,-0.91,33.61699124
0.15,0.02,-0.89,43.50271141
0.15,0.02,-0.89,-12.5897776
0.15,0.02,-0.89,12.06748524
0.15,0.02,-0.89,27.87662282
0.15,0.02,-0.89,36.09062344
0.16,0.03,-0.88,-19.33753087
0.16,0.03,-0.88,-18.66364112
0.16,0.03,-0.88,46.66437721
0.16,0.03,-0.88,48.94212296
0.16,0.03,-0.88,13.58554379
0.16,0.03,-0.88,25.16389874
0.16,0.03,-0.88,57.04058467
0.16,0.03,-0.88,20.5075669
0.21,0.01,-0.84,14.65153917
0.21,0.01,-0.84,55.67613313
0.21,0.01,-0.84,-23.17735533
0.21,0.01,-0.84,-22.3729189
0.21,0.01,-0.84,29.09301291
0.21,0.01,-0.84,16.48597586
0.21,0.01,-0.84,-19.12261488
0.21,0.01,-0.84,-30.50697953
0.21,0.01,-0.84,-21.04261866
0.21,0.01,-0.84,10.64595228
0.21,0.01,-0.84,-18.12474552
0.21,0.01,-0.84,32.37261806
0,0,0,-13.8347172
0,0,0,70.54691701
0,0,0,23.11646383
0,0,0,-13.97433004
0.24,0.01,-0.8,23.02678006
0.24,0.01,-0.8,14.26471521
0.24,0.01,-0.8,24.6746773
0.24,0.01,-0.8,-11.85641598
0.27,0.01,-0.78,-28.8930303
0.27,0.01,-0.78,-42.18452915
0,0,0,-29.33229108
0,0,0,21.42032913
0,0,0,-26.86328722
0,0,0,-8.815775632
0,0,0,25.97667415
0,0,0,-30.92292677
0,0,0,29.10509577
0.28,0.01,-0.75,14.66060026
0.28,0.01,-0.75,-43.34175008
0.28,0.01,-0.75,-21.91741089
0.28,0.01,-0.75,-31.37689118
0.28,0.01,-0.75,-21.45069463
0.28,0.01,-0.75,-15.24845566
0.31,0.01,-0.7,26.23464313
0.31,0.01,-0.7,12.92233338
0.31,0.01,-0.7,15.72490064
0.31,0.01,-0.7,-19.34610297
0.31,0.01,-0.7,25.41455095
0.31,0.01,-0.7,20.37272932
0.31,0.01,-0.7,16.69075193
0.31,0.01,-0.7,6.802359885
0.33,0,-0.67,22.50726327
0.33,0,-0.67,-15.88574833
0.33,0,-0.67,-39.23340031
0.33,0,-0.67,48.95603231
0.33,0,-0.67,16.43262
0.33,0,-0.67,124.3562061
0.33,0,-0.67,19.91807471
0.33,0,-0.67,-12.62051108
0.33,0,-0.67,-22.83451116
0.33,0.01,-0.65,69.53660547
0.33,0.01,-0.65,-10.90530605
0.33,0.01,-0.65,-39.23031991
0.33,0.01,-0.65,23.87722974
0.33,0.01,-0.65,23.33124943
0.33,0.01,-0.63,-15.87879403
0.33,0.01,-0.63,-25.97246812
0.33,0.01,-0.63,-21.08608546
0.33,0.02,-0.61,-21.37934751
0.33,0.02,-0.61,-13.45922732
0.33,0.02,-0.61,-12.21156829
0.33,0.02,-0.61,-11.53698834
0.33,0.02,-0.61,201.8725908
0.33,0.02,-0.61,7.65160114
0.33,0.02,-0.61,-40.47098467
0.33,0.02,-0.61,-27.80035971
0.33,0.02,-0.61,53.83142112
0.32,0.02,-0.59,-21.55002088
