VELO-X,VELO-Y,VELO-Z,DFT321
-0.16,-0.02,0.59,13.712193516061143
-0.17,-0.02,0.72,26.955000260680023
-0.18,-0.01,0.77,2.036547481685055
-0.18,-0.01,0.80,24.211065808284445
-0.16,-0.03,0.84,19.72490533598452
-0.14,-0.04,0.87,18.060461483221992
-0.13,-0.01,0.92,15.094083823197222
-0.13,0.00,0.94,39.89034305239641
-0.11,-0.01,0.97,18.05378375280903
-0.08,-0.03,1.00,-29.012947862562914
-0.03,-0.01,1.05,60.70425849971318
-0.07,0.06,1.04,34.77045677095258
-0.08,0.09,0.98,29.196715568707383
-0.02,0.04,1.02,3.879057152849727
0.20,-0.14,1.15,13.79900901274415
0.18,-0.08,1.08,21.020297013637833
0.15,-0.01,1.04,-19.90160003037479
0.12,0.05,1.05,-0.3940000807302912
0.25,-0.05,1.10,5.177559972688771
0.28,-0.05,1.10,10.55306171345893
0.28,-0.03,1.06,10.575650470014986
0.28,0.00,1.01,-4.7546453063409
0.31,0.01,1.02,8.080204461205104
0.34,-0.01,1.02,0.6901488754970462
0.40,-0.04,0.98,13.250195993150385
0.39,-0.02,0.97,10.156946218472427
0.43,-0.01,0.95,-4.655591978190585
0.48,-0.04,0.92,10.733525739501818
0.50,0.00,0.87,5.715267038433208
0.53,-0.01,0.85,0.00029560082003570186
0.54,-0.02,0.82,5.92136465263437
0.56,-0.03,0.79,47.14031068268721
0.59,-0.03,0.71,-22.944720968098
0.59,-0.01,0.69,21.494411793590196
0.59,-0.01,0.66,28.090916994664564
0.60,-0.02,0.63,1.820698825309178
0.60,-0.01,0.59,40.5052134697824
0.60,0.00,0.56,16.913184233027046
0.61,-0.01,0.49,23.57919640402873
0.60,-0.01,0.46,-5.210130826325894
0.59,-0.01,0.43,34.93252792906376
0.58,0.00,0.40,6.466188700678318
0.58,-0.01,0.38,34.82308087706071
0.58,-0.01,0.34,-0.540694645484086
0.57,-0.01,0.32,-15.020144804163273
0.57,0.00,0.30,13.454605885130308
0.55,-0.02,0.23,8.58231489394927
0.53,-0.02,0.20,9.164455115384493
0.52,-0.02,0.19,3.6260144442735873
0.48,-0.01,0.16,6.150908167992116
0.46,0.00,0.15,7.17587200998927
0.41,-0.01,0.11,14.840462286534699
0.38,-0.02,0.09,7.0622195586826715
0.35,-0.02,0.08,13.02766219266137
0.33,-0.01,0.07,7.563398147510076
0.26,0.00,0.06,10.914131721070662
0.23,0.00,0.06,6.357191690036599
0.18,-0.01,0.04,10.397648072511517
0.15,-0.01,0.03,11.104809175402544
0.12,-0.01,0.03,11.001589542246753
0.08,-0.01,0.02,10.422908127394749
0.03,0.00,0.01,11.375580960153588
-0.01,0.00,-0.01,11.378940009623095
-0.06,0.00,-0.02,12.331376207761414
-0.15,0.01,-0.05,8.578274015696433
-0.25,0.01,-0.08,-0.2708721251794237
-0.28,0.01,-0.10,19.63500200839624
-0.33,0.00,-0.12,14.816124891294358
-0.37,0.00,-0.14,-8.295544591128229
-0.39,0.00,-0.15,-2.249900784443067
-0.45,0.01,-0.17,-13.361374243829891
-0.49,0.02,-0.19,17.161136720939357
-0.52,0.01,-0.22,13.889726419191993
-0.55,0.01,-0.24,18.025370722917366
-0.57,0.00,-0.27,33.78993453323488
-0.62,0.01,-0.33,-3.399785978555626
-0.67,0.02,-0.37,-19.151663596213996
-0.68,-0.01,-0.41,-9.645254697615302
-0.68,-0.01,-0.43,6.360996927889629
-0.69,-0.01,-0.46,25.131024350492932
-0.70,0.00,-0.48,12.450721165633007
-0.71,0.00,-0.51,-12.58179994337916
-0.70,0.00,-0.55,31.317494036373215
-0.69,0.00,-0.56,-11.68510663341304
-0.69,0.00,-0.59,12.92787298823747
-0.70,0.02,-0.61,-1.993223288019504
-0.65,0.00,-0.66,-50.95794946587968
-0.65,0.01,-0.69,16.027127773923635
-0.66,0.01,-0.73,-14.857571523751776
-0.60,0.02,-0.76,8.51507114377817
-0.60,0.02,-0.77,25.455178650071122
-0.59,0.02,-0.81,29.884825836819356
-0.56,0.01,-0.85,47.98330422911041
-0.52,0.01,-0.87,25.773568958151326
-0.48,0.02,-0.91,17.322628367349857
-0.44,0.04,-0.93,16.223334035790074
-0.43,0.06,-0.90,14.125045683976168
-0.36,0.00,-0.97,-25.101023883499256
-0.32,-0.01,-0.97,7.739905893842609
-0.32,0.01,-0.97,-8.020501413448356
-0.28,0.02,-0.96,-6.281189861303744
-0.23,0.03,-0.97,4.728539217952276
-0.19,0.01,-0.98,2.6085370557325143
-0.16,0.00,-0.97,30.899996160725937
-0.12,0.02,-0.95,22.069313512972688
-0.09,0.02,-0.94,-5.065959768317703
-0.06,0.02,-0.92,-5.140923396301583
-0.04,0.02,-0.90,8.634752145600201
-0.02,0.02,-0.88,8.510959232329366
0.00,0.01,-0.87,22.69322288981535
0.02,0.00,-0.86,21.13229087645325
0.02,0.02,-0.83,-29.535941547682647
-0.02,0.07,-0.79,6.745025639342606
0.02,0.04,-0.77,12.078147288883677
0.11,0.03,-0.70,14.54199689569027
0.11,0.03,-0.71,-22.93872253151468
0.14,0.02,-0.64,12.56516981398837
