 00525.39,  00010.25,  00852.54
 00566.89, -00118.65,  00801.27
 00616.21, -00032.23,  00966.31
 00560.06,  00090.82,  00867.68
 00599.12,  00007.81,  00746.09
 00626.95, -00071.29,  00803.22
 00574.71, -00049.80,  00810.55
 00609.38,  00055.66,  00839.84
 00615.72, -00287.60,  01149.41
 00651.37,  00051.27,  00375.49
 00661.13, -00227.05,  01149.41
 00599.12,  00139.16,  01040.04
 00635.74,  00223.14,  00961.43
 00744.63, -00050.29,  00726.07
 00725.59,  00263.67,  00600.59
 00738.28, -00079.59,  00689.45
 00430.18,  00054.20,  01999.94
 00541.02,  00088.38,  00561.04
 00522.95,  00349.12,  01168.95
 00710.94, -00046.87,  00028.81
 00725.10, -00284.18,  01901.86
 00639.16,  00123.54,  00181.64
 00483.40,  00785.64,  00591.80
 00654.30,  00072.75,  01040.53
 00396.48,  00288.09,  01162.11
 00457.03,  00261.23,  00542.48
 00908.69,  00381.35,  00578.61
 00750.49, -00197.75,  01309.08
 00528.81,  00132.32,  00995.12
 00534.67,  00231.93, -00046.39
 00943.36, -00611.82,  01136.72
 00519.04,  00296.39,  00954.10
 00384.28,  00764.65, -00147.95
 00562.01, -00389.65,  01299.32
 00603.03, -00338.87,  01655.27
 00570.31,  00022.46,  00683.59
 01018.07, -00168.46,  00699.22
 00310.06,  00270.51,  01999.94
 00627.44,  00041.99,  00185.55
 00636.72, -00078.61,  01999.94
 00673.83,  00418.95,  00700.68
 00613.28, -00241.21,  00554.69
 00287.11,  00057.13,  01082.52
 00875.00, -00103.03,  00441.41
 00636.72,  00354.49,  01045.41
 00710.45,  00184.08,  00611.33
 00678.22, -00154.79,  01999.94
 00574.71, -00039.06, -00083.50
 00637.21, -00313.96,  00867.19
 00407.23,  00278.32,  00131.35
 00637.70,  00201.17,  01016.11
 00538.57,  00452.64,  01006.35
 00528.81, -00021.48,  00956.54
 00581.54,  00089.36,  01287.60
 00613.28,  00136.23,  01149.41
 00538.09, -00097.66,  01201.66
 00614.75,  00115.23,  00365.23
 00684.08,  00168.46,  00353.52
 00557.13,  00066.89,  00909.67
 00549.80,  00129.39,  00783.20
 00602.05,  00021.48,  00782.71
 00541.99,  00157.71,  01102.05
 00556.15,  00253.42,  00824.22
 00574.71,  00083.98,  00848.14
 00585.94,  00100.10,  00874.02
 00605.96,  00081.05,  00760.25
 00583.98,  00156.74,  00853.52
 00624.51,  00164.06,  00855.96
 00613.28,  00182.62,  00877.93
 00613.77,  00123.54,  00816.41
 00622.07,  00152.83,  00810.06
 00600.10,  00131.84,  00843.26
 00603.03,  00164.55,  00816.41
 00592.29,  00165.53,  00800.78
 00612.30,  00154.30,  00805.66
 00610.35,  00176.76,  00829.10
 00599.61,  00174.80,  00830.57
 00591.80,  00157.23,  00821.29
 00590.82,  00191.41,  00810.06
 00601.07,  00189.45,  00840.33
 00599.12,  00194.34,  00807.13
 00600.10,  00217.29,  00821.78
 00602.05,  00201.17,  00821.29
==================NEW READING==================
 00475.59, -00077.64,  01454.10
 00503.91,  00341.31,  00936.04
 00521.00,  00133.79,  00983.89
 00548.83,  00137.21,  00852.54
 00568.36,  00114.75,  00777.83
 00554.69,  00059.57,  00957.52
 00531.74,  00181.64,  00889.65
 00571.29,  00091.80,  00800.29
 00628.42,  00191.41,  00962.40
 00590.33,  00099.61,  00696.29
 00559.08,  00114.75,  00876.46
 00661.62, -00034.67,  00708.50
 00616.21, -00035.64,  00928.22
 00507.32, -00042.48,  00623.54
 00617.19,  00077.15,  00367.19
 00661.62,  00053.71,  00567.38
 00576.17,  00013.18,  00736.33
 00536.62,  00256.35,  00362.79
 00781.25,  00187.50,  00744.63
 00639.65, -00006.84,  00757.32
 00603.52,  00432.62,  01085.94
 00366.70,  00731.93,  01523.93
 00210.94,  00973.14,  00409.67
 00486.82, -00421.87,  00623.54
 00711.91, -00034.67,  01246.58
 00360.35, -00763.67,  00062.50
 00581.54,  00162.11,  00965.33
 00810.55,  00263.67,  01223.14
 00746.58, -00017.58,  00410.64
 00594.73, -00215.82,  00335.45
 00750.98,  00018.07,  00989.26
 00763.18,  00148.44,  00427.25
 00584.47,  00144.04,  00441.89
 00729.49,  00741.21,  01556.64
 00496.09, -00707.52,  00863.28
 00582.03,  00185.55,  00478.03
 00760.25,  00093.26,  00938.48
 00769.53,  00064.94,  00502.44
 00570.80,  00233.40, -00146.00
 00625.49,  00160.16,  00820.31
 00579.10,  00436.04,  01306.64
 00607.42, -00072.75,  00222.17
 00642.09, -00024.41,  01380.86
 00643.55, -00359.86,  00274.41
 00718.26,  00363.28,  00887.70
 00477.05,  00035.64,  01323.73
 00504.88,  00104.00,  01472.17
 00567.38,  00148.93,  01009.28
 00786.13,  00055.66,  00642.09
 00932.62, -00088.87,  00350.59
 00699.22, -00193.36,  00470.21
 00812.99, -00096.19,  00806.64
 00610.35, -00314.45,  00969.73
 00562.99,  00014.65,  00353.52
 00597.66, -00057.62,  00889.65
 00571.29, -00197.75,  00810.55
 00770.51, -00063.48,  00817.38
 00565.92,  00416.50,  00725.59
 00623.54, -00114.26,  00605.96
 00638.18, -00038.57,  00417.97
 00577.64, -00006.35,  00868.16
 00599.61, -00106.93,  00796.87
 00696.29, -00124.02,  00740.72
 00536.13, -00216.31,  00850.59
 00613.28, -00122.07,  00853.52
 00632.32, -00084.96,  00801.27
 00589.36, -00159.67,  00782.23
 00607.42, -00147.46,  00864.26
 00593.75, -00026.86,  00864.26
 00621.09, -00062.01,  00817.87
 00636.23, -00179.20,  00838.38
 00626.95, -00016.60,  00649.41
 00662.11, -00020.51,  00684.08
 00668.46, -00104.98,  00798.34
 00548.34, -00050.78,  00921.87
 00644.53,  00219.24,  00499.02
 00702.64, -00043.46,  00697.27
 00671.87, -00529.30,  01521.48
 00492.68,  00653.32, -00077.15
 00750.00,  00265.14,  00616.21
 00645.02, -00285.64,  00692.38
 00624.51, -00065.92,  00877.93
 00678.71, -00437.01,  01165.53
 00660.16,  00260.74,  00578.61
 00976.56, -00324.71,  01034.67
 00777.83, -00096.19,  00423.83
 00510.74, -00487.30,  01365.72
 00572.27,  00344.73,  00368.16
 00807.13, -00174.80,  01528.32
 00510.25,  00042.97,  00920.41
 00427.25, -00006.84,  00782.71
 00613.28, -00633.79,  01962.40
 00950.20,  00266.11, -00249.51
 00622.07,  00048.34,  01235.84
 00184.57,  00348.14,  01999.94
 00579.10, -00150.39,  00402.83
 00730.47,  00186.04,  00583.98
 01005.37,  00548.83,  00417.97
 00784.67, -00328.12,  01407.71
 00621.58,  00347.66,  00790.53
 00797.85, -00375.49, -00184.57
 01007.32,  00112.79,  01043.95
 00805.66, -00084.96,  00459.96
 00431.64,  00342.77, -01138.18
 00629.88,  00234.37,  00945.31
 00564.94, -00407.71,  01415.53
 00656.25,  00238.28,  00950.20
 00723.63, -00230.96,  01709.96
 00590.33, -00191.89,  00474.61
 00643.07,  00003.91,  00821.29
 00518.55,  00929.20,  00934.57
 00871.58,  00167.97,  00571.78
 00755.86,  00471.19,  01019.53
 00861.82,  00041.99, -00239.75
 00620.12,  00245.12,  01126.46
 00495.61,  00483.40,  01190.43
 00561.04,  00050.78,  00141.11
 00636.23,  00471.68,  01551.27
 00574.71,  00017.09, -00336.91
 00553.71,  00252.93,  01187.01
 00589.36,  00434.08,  00950.20
 00588.87,  00326.17,  00824.71
 00620.61,  00207.03,  01062.01
 00560.06,  00254.39,  00932.62
 00653.32,  00267.09,  00691.89
 00646.00,  00271.00,  01063.96
 00653.32,  00194.82,  00870.12
 00593.26,  00249.02,  00820.80
 00600.10,  00120.61,  00666.50
 00588.38,  00250.00,  00848.14
 00578.61,  00307.13,  00785.16
 00602.05,  00171.39,  00798.83
 00597.17,  00193.36,  00778.81
 00613.77,  00233.40,  00761.23
 00599.12,  00272.46,  00809.08
 00593.75,  00261.72,  00842.29
 00604.49,  00248.05,  00800.29
 00604.00,  00267.58,  00772.46
 00591.80,  00293.95,  00821.78
 00621.58,  00292.48,  00823.24
==================NEW READING==================
 00649.41,  00119.63,  01490.72
 00647.95,  00373.05,  00885.74
 00567.38,  00084.96,  00814.94
 00596.19,  00232.42,  00792.97
 00621.58,  00326.17,  00847.17
 00598.63,  00097.17,  00859.37
 00587.89, -00004.39,  00653.32
 00598.63, -00022.46,  00846.19
 00629.88, -00250.98,  00236.82
 00694.34,  00150.88,  00798.34
 00564.94,  00135.25,  01018.07
 00731.93,  00104.49,  00714.84
 00731.45, -00545.41, -00013.18
 00604.49,  00332.52,  00712.40
 00553.22, -00397.95,  00588.38
 00492.19,  00112.79,  00487.30
 00505.86,  00039.06,  01162.60
 00504.88,  00594.73,  00605.96
 00848.63,  00571.78,  00632.81
 00854.00, -00025.88,  00539.06
 00668.46, -00071.78,  00675.78
 00662.60,  00299.80,  00668.95
 00434.57,  00414.55,  00545.41
 00484.37,  00037.60,  00787.11
 00971.68, -00104.49,  00802.73
 00691.41,  01163.57,  00996.09
 00639.65,  00893.07,  00877.93
 00420.90,  00143.55,  00853.03
 00610.84,  00038.57,  00566.41
 00816.89, -00466.80,  00564.45
 00901.86,  00339.84,  01199.22
 00723.14,  00527.83,  00513.67
 00689.45, -00157.71,  00498.54
 00952.15,  00550.29,  00537.11
 00802.25, -00229.98,  00545.90
 00902.34,  00213.87,  00757.81
 00623.54,  00178.71,  00358.40
 00870.12,  00062.50,  01227.05
 00809.08, -00146.00, -00208.98
 00470.70,  00363.28,  01078.61
 00910.64,  00077.64,  00746.58
 00802.25,  00318.36,  00176.76
 01037.60, -00087.89,  00211.43
 00629.88,  00052.73,  00350.10
 00726.56, -00066.41,  00589.36
 00536.62,  00035.64,  00847.66
 00806.64,  00140.14,  01057.13
 00698.73,  00201.66,  00547.85
 00566.41,  00111.33,  01045.41
 00581.54,  00115.23,  00856.45
 00703.61,  00253.91,  00251.95
 00809.57,  00346.19,  00588.87
 00688.96, -00094.73,  01081.54
 00478.52,  00176.27,  00897.46
 00776.86, -00134.28,  00689.45
 00677.25, -00129.88,  00989.26
 00517.09,  00246.58,  00664.06
 00589.36,  00071.29,  01042.97
 00600.59,  00177.25,  00753.42
 00664.06,  00052.73,  00755.37
 00665.53,  00058.59,  00949.71
 00607.42,  00059.08,  00892.58
 00660.16,  00061.04,  00821.78
 00651.86,  00219.73,  00660.16
 00653.32,  00137.70,  00885.25
 00719.24, -00065.92,  00788.57
 00723.63,  00076.17,  00672.85
 00649.41,  00040.53,  00771.00
 00642.58,  00289.06,  00779.79
 00681.15, -00017.09,  00963.87
 00591.80,  00272.46,  00291.50
 00790.53,  00172.85,  00049.80
 01059.57, -00326.17,  01076.66
 00593.75, -00247.56,  00837.40
 00619.63,  00246.09,  00870.61
 00589.36, -00326.66,  01283.20
 00618.65,  00360.84,  00787.11
 00818.36,  00232.42,  00208.98
 00690.43,  00209.47,  00342.77
 00269.53,  00190.43,  01736.33
 00725.59,  00118.65,  00224.61
 00730.47, -00080.57,  00748.54
 00294.43,  00334.47,  01003.91
 00511.72,  00514.16,  01011.72
 00508.79,  00601.07,  00997.07
 00766.11, -00058.11,  00543.95
 00720.70, -00245.61,  00638.18
 00449.71,  00342.29, -00428.71
 00871.58, -00040.53,  01026.37
 00581.05,  00045.90,  00921.87
 00780.27,  00131.35,  01121.58
 00806.15, -00334.96,  00319.34
 00862.79,  00572.75,  00745.61
 00625.98, -00239.75,  00712.40
 00469.24,  00144.04,  00441.41
 00631.35,  00097.66,  00642.09
 00767.09,  00101.07,  01460.94
 00692.38,  00189.94,  00496.58
 00811.52,  00173.34,  01099.61
 00584.47,  00081.05,  01964.36
 00449.71,  00349.12, -00296.39
 00696.29, -00049.32,  01366.21
 00548.83, -00026.86,  00101.07
 00792.97,  00083.01,  00903.81
 00822.27,  00503.42,  00751.46
 00609.38,  00271.00,  00779.30
 00672.36,  00107.91,  01018.07
 00432.13,  00080.57,  00191.89
 00750.98,  00346.19,  00882.32
 00625.00,  00184.57,  00925.78
 00631.84,  00328.12,  01405.27
 00647.95,  00048.34,  00252.44
 00630.86,  00469.73,  01067.38
 00704.59,  00279.30,  00798.34
 00600.10,  00069.34,  00278.81
 00607.91,  00103.03,  01039.55
 00741.21,  00168.46,  00147.46
 00636.23,  00365.23,  00947.27
 00884.77,  00122.56,  00800.78
 00556.15,  00239.26,  00737.79
 00598.63,  00242.19,  00558.11
 00588.38,  00379.88,  00904.30
 00580.57,  00278.81,  00646.48
 00587.89,  00270.02,  00789.55
 00595.21,  00373.54,  00906.25
 00591.31,  00285.16,  00804.20
 00605.96,  00304.20,  00735.35
 00639.65,  00341.31,  00729.49
 00640.14,  00317.87,  00752.93
 00625.98,  00315.92,  00713.87
 00627.44,  00320.80,  00740.23
 00625.98,  00360.35,  00742.19
 00603.03,  00364.26,  00733.40
 00634.28,  00309.08,  00719.24
 00610.84,  00361.82,  00748.54
==================NEW READING==================
