 00576.66,  00268.55,  00630.37
 00580.57,  00320.80,  00755.37
 00590.33,  00254.88,  00935.06
 00604.49,  00213.38,  00768.55
 00575.20,  00245.61,  00748.05
 00601.56,  00291.50,  00795.41
==================NEW READING==================
 00714.84,  00336.43,  01665.04
 00607.91,  00137.21,  00832.03
 00558.59,  00161.62,  00830.57
 00588.38,  00227.05,  00779.30
 00550.29,  00114.26,  00890.62
 00587.89, -00144.04,  00646.48
 00599.12,  00250.49,  00748.05
 00616.21,  00204.10,  00908.20
 00594.24,  00300.29,  00785.64
 00559.57,  00221.19,  00749.51
 00661.62,  00363.77,  00964.84
 00623.54,  00173.34,  00706.54
 00682.13,  00299.80,  00618.65
 00581.05,  00336.91,  01136.23
 00636.72,  00875.49,  01308.59
 00761.72, -00167.97,  00847.17
 00652.34,  00722.17,  00625.00
 00554.20,  00771.00,  00908.20
 00812.50,  01088.38,  01365.72
 00767.58, -00241.70,  01038.57
 00571.78, -00261.72,  00230.96
 00465.82,  00480.47,  00598.63
 00579.10,  00221.68,  00761.23
 00780.76,  00659.67,  01235.35
 00694.34,  00623.05,  00915.53
 00607.91, -00246.09,  00556.15
 00839.84,  00300.78,  00795.90
 00565.43,  00815.43,  00840.82
 00552.25,  00538.57,  01032.23
 00950.68,  00660.64,  00836.91
 00926.76,  00858.89,  00938.96
 00838.38,  00376.95,  00544.43
 00885.25,  00321.78,  00622.07
 00877.44, -00770.02,  00556.64
 00543.46,  00560.06,  01161.13
 00854.98, -00485.35,  00016.60
 00665.53,  00668.46,  01125.00
 00641.11,  00182.13,  00500.98
 00591.31, -00640.63,  00561.52
 00846.68,  00328.12,  00833.50
 01224.61,  00172.85,  00061.52
 00755.37, -00001.46,  00624.02
 00878.42,  00729.49,  01093.75
 00711.43,  00287.60,  00659.18
 00798.34,  00156.25,  00544.92
 00560.55,  00208.50,  00542.97
 00651.86,  00488.28,  01235.35
 00660.64,  00047.85,  00592.77
 00510.74,  00179.69,  01229.49
 00541.99, -00016.11,  00446.29
 00523.44,  00282.71,  00905.76
 00558.11,  00332.52,  00786.62
 00579.10,  00107.91,  00855.96
 00790.53,  00319.34,  00480.96
 00603.03,  00095.21,  01013.18
 00632.32,  00266.11,  01176.76
 00719.73,  00153.81,  00227.54
 00639.65,  00242.68,  00912.11
 00664.55,  00235.35,  00759.28
 00614.26,  00283.20,  00805.18
 00627.93,  00152.83,  00750.00
 00636.72,  00149.90,  00808.59
 00621.09,  00178.22,  00798.83
 00647.46,  00093.26,  00796.39
 00638.18,  00074.71,  01050.29
 00552.25,  00038.57,  01249.02
 00710.94,  00394.53,  00277.83
 00693.36,  00008.30,  01235.35
 00510.25,  00246.58,  01139.16
 00545.41,  00923.83, -00564.94
 00718.75, -00197.75,  01282.71
 00724.61,  00227.05,  00594.73
 00586.91,  00413.57,  00284.18
 00687.01,  00031.25,  00734.86
 00897.95, -00221.68,  00693.36
 00718.75,  00310.55,  00341.80
 00788.09,  00470.70,  00918.46
 00970.70, -00051.27,  00414.55
 00945.31, -00073.73,  00856.45
 00469.73, -00300.78,  01999.94
 00588.38,  00405.76, -00429.69
 00844.24,  00011.72,  01023.93
 00892.58, -00102.05, -00003.42
 00652.34,  00125.49,  01017.58
 01196.78,  00338.38, -00544.43
 00833.01,  00185.06,  00536.62
 00668.95,  00028.32,  01396.97
 00821.78, -00005.37,  00548.34
 00352.05, -00182.13,  01999.94
 00689.94,  00308.11,  00343.75
 00763.18,  00113.28,  00744.14
 00459.96,  00225.59,  00544.92
 00436.04, -00050.29,  01999.94
 00956.54,  00929.20,  00764.16
 00730.47,  00137.70,  00833.01
 00608.89,  00054.20,  00600.10
 00812.01, -00075.68,  01000.49
 00431.64,  00388.18,  00928.71
 00535.16,  00068.36,  00243.65
 00672.85,  00787.11,  00832.52
 00440.92, -00087.40,  00553.22
 00608.40,  00322.75,  00924.32
 00413.09,  00310.55,  00827.15
 00758.30,  00292.97,  00743.16
 00580.57,  00506.84,  01428.22
 00758.30,  00394.53, -00194.82
 00625.49,  00503.91,  00990.23
 00517.58,  00072.27,  01389.65
 00662.60,  00124.02,  00343.75
 00597.17, -00092.77,  01248.54
 00552.73,  00154.30,  00648.93
 00565.92,  00478.03,  01085.94
 00529.79,  00434.57,  01011.72
 00579.10,  00242.68,  00395.51
 00623.05,  00318.85,  01254.39
 00629.39,  00315.92,  00726.07
 00575.20,  00116.21,  00651.86
 00596.68,  00163.57,  00698.24
 00598.14,  00326.17,  00931.15
 00583.01,  00256.84,  00691.89
 00608.40,  00337.89,  00720.21
 00621.58,  00281.74,  00784.67
 00627.93,  00296.39,  00811.04
 00595.70,  00285.64,  00770.02
 00610.84,  00298.34,  00763.67
 00623.05,  00338.38,  00742.68
 00621.58,  00347.17,  00720.70
 00644.04,  00353.52,  00730.47
 00624.51,  00330.57,  00734.37
 00625.00,  00326.66,  00720.21
 00627.93,  00341.80,  00731.93
==================NEW READING==================
 00573.73,  00059.57,  01499.02
 00583.01,  00391.11,  00790.53
 00610.35,  00333.98,  00739.75
 00616.70,  00344.73,  00733.40
 00605.96,  00334.47,  00739.75
 00617.19,  00363.28,  00772.46
 00616.21,  00341.31,  00771.00
 00619.63,  00313.96,  00752.93
 00602.54,  00339.84,  00746.09
 00593.75,  00325.20,  00730.96
 00591.80,  00313.48,  00756.84
 00600.10,  00262.70,  00778.32
 00626.95,  00359.37,  00851.56
 00590.33,  00324.22,  00723.14
 00582.52,  00515.14,  00789.06
 00594.73,  00380.86,  00851.07
 00556.64,  00297.36,  00785.64
 00583.98,  00327.64,  00693.85
 00530.76,  00243.65,  00791.99
 00585.94,  00294.43,  00765.62
 00591.80,  00298.34,  00796.39
 00586.91,  00248.54,  00807.62
 00618.65,  00295.90,  00736.82
 00656.25,  00360.35,  00842.77
 00601.07,  00484.37,  00999.51
 00624.51,  00140.63,  00626.46
 00699.22,  00513.67,  00896.00
 00595.21,  00310.55,  00694.82
 00591.31,  00061.04,  00678.22
 00768.07,  00208.01,  00739.26
 00629.88,  00625.98,  01125.98
 00663.57,  00282.71,  00853.03
 00812.50,  00047.36,  00911.13
 00778.81,  00576.66,  00977.05
 00760.74,  00032.71,  00600.59
 00603.03,  00508.30,  00831.05
 00590.82,  00028.81,  00595.70
 00687.99, -00541.99,  00251.95
 00549.80,  00713.87,  01368.65
 00708.50, -00542.97, -00612.79
 00618.65,  00892.09,  01281.25
 00550.29,  00521.48,  01052.73
 00687.01,  00226.56,  00585.94
 00629.88,  00578.61,  01284.18
 00701.66,  00207.03,  00495.12
 00482.91,  00409.67,  00861.33
 00356.45,  00031.25,  00647.95
 00825.20,  00150.39,  00398.44
 00636.23,  00199.22,  00488.77
 00619.14, -00210.45,  00896.97
 00569.82,  00646.97,  00926.27
 00689.45,  00198.24,  00882.32
 00870.12, -00019.04,  00403.32
 00696.29,  01116.21,  01567.87
 00673.34,  00245.61,  01017.58
 00538.57,  00092.29,  00756.35
 00716.31,  00428.71,  00989.26
 00747.07,  00560.06,  00904.30
 00831.54, -00301.76,  00448.73
 00613.28,  00260.74,  00900.39
 00743.16, -00029.30,  00449.22
 00640.14,  00719.24,  00876.46
 00661.62,  00329.10,  00462.40
 00637.21,  00303.22,  00840.82
 00790.53,  00160.16,  00675.78
 00745.61, -00054.69,  01143.55
 00388.67, -00137.21, -00019.53
 00591.80,  00075.20,  01260.74
 00705.08, -00713.87,  00274.41
 00545.90,  00484.86,  00948.24
 00687.50,  00215.82,  00406.25
 00714.36,  00088.87,  00840.82
 00678.22,  00335.94,  00601.07
 00715.33,  00291.02,  00782.71
 00788.09, -00214.36,  00654.30
 00581.05,  00104.49,  00790.04
 00501.95,  00229.49,  00781.74
 00706.05,  00130.37,  00431.15
 00613.28,  00173.34,  00708.50
 00545.41,  00478.03,  01089.84
 00632.81,  00065.92,  00749.51
 00615.23,  00025.39,  00674.32
 00697.27,  00015.14,  00726.56
 00507.81,  00355.47,  01245.61
 00607.91, -00036.62,  00877.44
 00630.86,  00061.04,  00841.31
 00605.96,  00121.58,  00945.80
 00544.92,  00336.43,  00942.38
 00618.65,  00266.11,  00889.65
 00586.91, -00109.86,  01084.47
 00584.47, -00111.82,  00929.69
 00537.11,  00199.22,  00908.69
 00594.24,  00021.00,  00850.10
 00594.24, -00000.49,  00886.23
 00606.45,  00129.39,  00857.42
 00623.05,  00115.23,  00754.39
 00529.79,  00135.25,  00752.44
 00610.84,  00153.81,  00817.87
 00666.99, -00070.80,  00854.49
 00702.15, -00050.29,  01419.92
 00680.18,  00218.26,  00648.44
 00702.64,  00250.49,  00544.92
 00735.84,  00026.37,  00735.84
 00524.41,  00762.70,  00438.48
 00684.08,  00042.97,  00721.68
 00560.55, -00110.35,  01672.36
 00492.68,  00246.58,  00236.33
 00568.85,  00231.45,  00557.13
 00776.86, -00029.30,  00727.05
 00724.61,  00420.90,  00658.69
 00494.63, -00069.34,  01844.24
 00610.84,  00080.08,  00530.76
 00914.55, -00152.83,  01137.70
 00507.81,  00090.33,  01999.94
 00536.13,  00198.73,  00061.52
 00625.98, -00310.55,  00739.26
 00547.85, -00048.83,  00698.24
 00728.03,  00142.09,  00684.57
 00577.15, -00311.04,  01950.20
 00632.81,  00102.54,  00650.88
 00509.77,  00223.14,  00966.80
 00874.51,  00201.17,  01135.74
 00610.84,  00223.63,  00974.12
 00569.82,  00291.99,  00701.17
 00879.88,  00260.74,  01220.21
 00737.79, -00087.89,  00795.90
 00659.67,  00415.53,  00231.45
 00556.15, -00646.97,  01049.80
 00771.48, -00107.42,  01758.30
 00537.60,  00282.23,  00651.86
 00828.61,  00538.57,  00543.95
 01254.39, -00246.58, -00333.98
 00699.22,  00304.69,  01711.43
 00688.96, -00041.02,  00183.11
 00823.24,  00382.81,  01624.02
 00869.63,  00833.50,  00604.49
 00768.55,  00167.97,  00273.93
 00627.44,  00613.28,  00958.50
 00770.02,  00353.03,  00622.07
 00655.27,  00166.50, -00174.32
 00598.63,  00085.45,  00854.49
 00405.76,  00140.63, -00002.93
 00798.34,  00300.29,  00752.93
 00773.44,  00393.55,  00881.84
 00393.55,  00371.58,  01286.62
 00592.77,  00359.86,  01004.88
 00652.34,  00282.23,  00482.42
 00813.96,  00251.46,  00733.89
 00584.96,  00506.84,  00990.23
 00616.70,  00207.03,  00666.02
 00675.78,  00152.34,  00563.48
 00727.54,  00423.34,  00686.04
 00626.95,  00258.30,  00675.29
 00589.84,  00342.29,  00931.15
 00602.05,  00391.60,  01001.46
 00563.96,  00275.39,  00716.80
 00603.03,  00269.53,  00609.86
 00581.54,  00353.52,  00966.31
 00605.47,  00374.51,  00805.18
 00593.26,  00227.54,  00715.82
 00598.14,  00350.59,  00866.21
 00609.38,  00458.01,  00840.82
 00608.89,  00388.18,  00776.86
 00646.97,  00309.08,  00741.21
==================NEW READING==================
